train/explained_variance,train/policy_loss,train/n_updates,train/value_loss,train/entropy_loss,train/learning_rate,time/time_elapsed,time/iterations,time/total_timesteps,train/std,time/fps
0.0,-0.0007642902783118188,156399,1.6010235981411824e-07,-1.9903472661972046,0.0007,1569,156400,782000,0.6626278162002563,498
0.0,-0.0006505677592940629,156499,1.5995399849089154e-07,-1.9947149753570557,0.0007,1570,156500,782500,0.6640446186065674,498
-1.1920928955078125e-07,-0.0008395456825383008,156599,1.6006956116143556e-07,-1.9924392700195312,0.0007,1571,156600,783000,0.6627727746963501,498
5.960464477539063e-08,-0.0008723553037270904,156699,1.597787786522531e-07,-1.983218789100647,0.0007,1572,156700,783500,0.6596704721450806,498
0.0,-0.0005863826954737306,156799,1.5982877243914118e-07,-1.9698982238769531,0.0007,1573,156800,784000,0.655988335609436,498
0.0,-0.0010322023881599307,156899,1.6005637348825985e-07,-1.9824256896972656,0.0007,1574,156900,784500,0.6594772338867188,498
0.0,-0.000523537746630609,156999,1.600293018100274e-07,-1.9627017974853516,0.0007,1576,157000,785000,0.6532286405563354,498
-1.1920928955078125e-07,-0.0006464938633143902,157099,1.5996242552773765e-07,-1.9693825244903564,0.0007,1577,157100,785500,0.6550554633140564,498
0.0,-0.0005896725924685597,157199,1.5950574550060992e-07,-1.9493122100830078,0.0007,1578,157200,786000,0.6483830213546753,498
0.0,-0.000516995438374579,157299,1.5993158797300566e-07,-1.9405763149261475,0.0007,1579,157300,786500,0.6457930207252502,498
0.0,-0.0006823207950219512,157399,1.6020180737541523e-07,-1.944124460220337,0.0007,1580,157400,787000,0.6468677520751953,497
0.0,-0.0005410092999227345,157499,1.6024932847358286e-07,-1.9440304040908813,0.0007,1581,157500,787500,0.6461256742477417,497
0.0,-0.0007110790465958416,157599,1.5987845358722552e-07,-1.952324628829956,0.0007,1582,157600,788000,0.648607075214386,497
-1.1920928955078125e-07,-0.0007631521439179778,157699,1.5951643206335575e-07,-1.9675287008285522,0.0007,1583,157700,788500,0.6532182693481445,497
-1.1920928955078125e-07,-0.0007486160029657185,157799,1.5995020419268258e-07,-1.954982042312622,0.0007,1584,157800,789000,0.6490978598594666,497
1.1920928955078125e-07,-0.000767830410040915,157899,1.600637062892929e-07,-1.9720542430877686,0.0007,1585,157900,789500,0.6551011204719543,497
0.0,-0.0007012001005932689,157999,1.5986718437943637e-07,-1.9797027111053467,0.0007,1586,158000,790000,0.6588110327720642,498
0.0,-0.0006998669123277068,158099,1.595992955572001e-07,-1.971071481704712,0.0007,1587,158100,790500,0.6565994620323181,497
0.0,-0.0005527629400603473,158199,1.6124160140407184e-07,-1.9752604961395264,0.0007,1588,158200,791000,0.6583055853843689,497
5.960464477539063e-08,-0.0005963736912235618,158299,1.6048107909227838e-07,-1.9590368270874023,0.0007,1589,158300,791500,0.6529868841171265,497
0.0,-0.0007148411823436618,158399,1.5928841889945033e-07,-1.9589353799819946,0.0007,1590,158400,792000,0.6525770425796509,498
9.936094284057617e-05,-0.0004886097740381956,158499,1.5961413168952276e-07,-1.958395004272461,0.0007,1591,158500,792500,0.6523147225379944,498
0.0,-0.0005263568600639701,158599,1.602309396275814e-07,-1.965397596359253,0.0007,1592,158600,793000,0.6549779176712036,498
5.960464477539063e-08,-0.0007033282890915871,158699,1.5985452250788512e-07,-1.9671738147735596,0.0007,1593,158700,793500,0.654768705368042,498
0.0,-0.0003979816974606365,158799,1.5954240950577514e-07,-1.9571033716201782,0.0007,1594,158800,794000,0.6521103978157043,498
-1.1920928955078125e-07,-0.0006206909311003983,158899,1.6008027614589082e-07,-1.9457374811172485,0.0007,1595,158900,794500,0.6464962959289551,498
0.0,-0.0006783109856769443,158999,1.599649834815864e-07,-1.954168677330017,0.0007,1596,159000,795000,0.6490730047225952,498
0.0,-0.0006684750551357865,159099,1.6000026903384423e-07,-1.9477033615112305,0.0007,1597,159100,795500,0.6467267870903015,498
1.1920928955078125e-07,-0.0005058151436969638,159199,1.5971775724210602e-07,-1.9430160522460938,0.0007,1598,159200,796000,0.6458120346069336,498
0.0,-0.0005463229026645422,159299,1.5945296638619766e-07,-1.924136757850647,0.0007,1598,159300,796500,0.6394773721694946,498
0.0,-0.0011454721679911017,159399,1.5999610525341268e-07,-1.9321272373199463,0.0007,1599,159400,797000,0.6407071352005005,498
-1.1920928955078125e-07,-0.0009273812174797058,159499,1.6027271954044409e-07,-1.9392764568328857,0.0007,1600,159500,797500,0.6429589986801147,498
0.0,-0.0007432987913489342,159599,1.6015330572827224e-07,-1.9391940832138062,0.0007,1601,159600,798000,0.6431643962860107,498
0.0,-0.000720786105375737,159699,1.5993691704352386e-07,-1.9285577535629272,0.0007,1602,159700,798500,0.6396281719207764,498
0.0,-0.0004455714370124042,159799,1.5925954244266904e-07,-1.931329369544983,0.0007,1603,159800,799000,0.6404498815536499,498
0.0,-0.0012540025636553764,159899,1.600355830078115e-07,-1.9299027919769287,0.0007,1604,159900,799500,0.638256311416626,498
-1.1920928955078125e-07,-0.0009261189843527973,159999,1.6057956031545473e-07,-1.9340155124664307,0.0007,1606,160000,800000,0.6407865285873413,498
5.960464477539063e-08,-0.0008096970850601792,160099,1.5980006651261647e-07,-1.923120141029358,0.0007,1607,160100,800500,0.6386693716049194,498
5.960464477539063e-08,-0.0006211567670106888,160199,1.6031609106903488e-07,-1.9208316802978516,0.0007,1608,160200,801000,0.6382454633712769,498
0.0,-0.0009042179444804788,160299,1.6074764630502614e-07,-1.9228050708770752,0.0007,1609,160300,801500,0.6379774808883667,498
1.1920928955078125e-07,-0.0006777791422791779,160399,1.6017801840462198e-07,-1.9026596546173096,0.0007,1610,160400,802000,0.6318902969360352,498
0.0,-0.0007566631538793445,160499,1.5932948826957727e-07,-1.9240458011627197,0.0007,1611,160500,802500,0.6389799118041992,498
0.0,-0.0007173979538492858,160599,1.6007662395622901e-07,-1.9336652755737305,0.0007,1612,160600,803000,0.6417096853256226,497
0.0,-0.0005829099682159722,160699,1.600493249043211e-07,-1.9312785863876343,0.0007,1613,160700,803500,0.6412505507469177,498
5.960464477539063e-08,-0.0006538538727909327,160799,1.597076533244035e-07,-1.9344959259033203,0.0007,1614,160800,804000,0.6428191661834717,498
0.0,-0.000927338027395308,160899,1.5936377906200505e-07,-1.9346116781234741,0.0007,1615,160900,804500,0.6428135633468628,498
-9.930133819580078e-05,-0.0005540879792533815,160999,1.5986537960088754e-07,-1.9282872676849365,0.0007,1616,161000,805000,0.641114354133606,498
0.0,-0.0006639016792178154,161099,1.5982500656264165e-07,-1.928666353225708,0.0007,1617,161100,805500,0.6413841247558594,497
-1.1920928955078125e-07,-0.0007086672121658921,161199,1.5969382616276562e-07,-1.9092819690704346,0.0007,1618,161200,806000,0.6350628137588501,497
0.0,-0.0006574812578037381,161299,1.5993468593933358e-07,-1.9061145782470703,0.0007,1619,161300,806500,0.6341858506202698,497
-1.1920928955078125e-07,-0.0005614948458969593,161399,1.5986442747362162e-07,-1.917028784751892,0.0007,1620,161400,807000,0.637797474861145,497
0.0,-0.000647525826934725,161499,1.598833989646664e-07,-1.9282703399658203,0.0007,1621,161500,807500,0.6416445970535278,497
0.0,-0.0015069956425577402,161599,1.5988698010005464e-07,-1.9421507120132446,0.0007,1622,161600,808000,0.644397497177124,497
0.0,-0.0005192135577090085,161699,1.5986140056156728e-07,-1.934112548828125,0.0007,1623,161700,808500,0.6443157196044922,497
0.0,-0.0006225967081263661,161799,1.5990671897725406e-07,-1.9337587356567383,0.0007,1624,161800,809000,0.6440474987030029,497
0.0,-0.0007306217448785901,161899,1.5955282606228138e-07,-1.9366909265518188,0.0007,1625,161900,809500,0.6446516513824463,497
-1.1920928955078125e-07,-0.0008522147545590997,161999,1.5933608210616512e-07,-1.919184923171997,0.0007,1626,162000,810000,0.6390596628189087,497
1.1920928955078125e-07,-0.0004310006625019014,162099,1.5967664523941494e-07,-1.908643126487732,0.0007,1627,162100,810500,0.6366362571716309,497
1.1920928955078125e-07,-0.0005920887924730778,162199,1.6027664173634548e-07,-1.9093058109283447,0.0007,1629,162200,811000,0.6373493671417236,497
5.960464477539063e-08,-0.0005871154717169702,162299,1.6043836126300448e-07,-1.9034738540649414,0.0007,1630,162300,811500,0.6357181668281555,497
0.0,-0.0005857405485585332,162399,1.601922434701919e-07,-1.8986923694610596,0.0007,1631,162400,812000,0.6345975399017334,497
0.0,-0.0005538587574847043,162499,1.5937726516312978e-07,-1.8912445306777954,0.0007,1631,162500,812500,0.631403386592865,497
0.0,-0.0004842440248467028,162599,1.605028927542662e-07,-1.8993618488311768,0.0007,1632,162600,813000,0.6345097422599792,497
1.1920928955078125e-07,-0.0005214580451138318,162699,1.5984065271368308e-07,-1.8928205966949463,0.0007,1633,162700,813500,0.6318924427032471,497
5.960464477539063e-08,-0.0006185107631608844,162799,1.5991004431725742e-07,-1.8907668590545654,0.0007,1634,162800,814000,0.6311393976211548,497
-1.1920928955078125e-07,-0.0008690638351254165,162899,1.6011178161079442e-07,-1.8815860748291016,0.0007,1635,162900,814500,0.6279398798942566,497
-1.1920928955078125e-07,-0.0007496895268559456,162999,1.6025369120598043e-07,-1.8998219966888428,0.0007,1636,163000,815000,0.6335833668708801,497
0.0,-0.0009730735910125077,163099,1.6001368408069538e-07,-1.8982328176498413,0.0007,1637,163100,815500,0.632567286491394,497
0.0,-0.00042837386718019843,163199,1.5953318666106497e-07,-1.8880980014801025,0.0007,1638,163200,816000,0.6307363510131836,497
-9.918212890625e-05,-0.0005988384364172816,163299,1.6013622428090457e-07,-1.8818572759628296,0.0007,1639,163300,816500,0.628868818283081,497
0.0,-0.0008372689480893314,163399,1.6027706806198694e-07,-1.8731104135513306,0.0007,1640,163400,817000,0.6256969571113586,497
9.948015213012695e-05,-0.0011261735344305634,163499,1.5959049903813138e-07,-1.859846830368042,0.0007,1641,163500,817500,0.6213368773460388,497
-1.1920928955078125e-07,-0.0004520452639553696,163599,1.5986192636319174e-07,-1.8600257635116577,0.0007,1642,163600,818000,0.6228986978530884,497
0.0,-0.00042840876267291605,163699,1.6011588854780712e-07,-1.8673667907714844,0.0007,1643,163700,818500,0.6256314516067505,498
0.0,-0.00068329565692693,163799,1.6060282348462351e-07,-1.8764760494232178,0.0007,1644,163800,819000,0.6293373107910156,498
0.0,-0.0005524591542780399,163899,1.595099377027509e-07,-1.8869349956512451,0.0007,1645,163900,819500,0.6339231729507446,498
-1.1920928955078125e-07,-0.0006204847013577819,163999,1.5944988263072446e-07,-1.8746118545532227,0.0007,1646,164000,820000,0.6300333738327026,498
0.0,-0.0004991059540770948,164099,1.5994643831618305e-07,-1.878748893737793,0.0007,1647,164100,820500,0.631816029548645,497
0.0,-0.0006312078330665827,164199,1.607044310958372e-07,-1.8824212551116943,0.0007,1648,164200,821000,0.6310380697250366,497
-1.1920928955078125e-07,-0.0005309518310241401,164299,1.6028100446874305e-07,-1.8691022396087646,0.0007,1649,164300,821500,0.626655101776123,497
-1.1920928955078125e-07,-0.0007522050873376429,164399,1.591136822298722e-07,-1.8663394451141357,0.0007,1650,164400,822000,0.6249467134475708,498
1.1920928955078125e-07,-0.000503476127050817,164499,1.586442124335008e-07,-1.8616831302642822,0.0007,1651,164500,822500,0.6231968998908997,497
0.0,-0.0005756955360993743,164599,1.598480565689897e-07,-1.8673784732818604,0.0007,1652,164600,823000,0.62462317943573,498
1.1920928955078125e-07,-0.0005729483673349023,164699,1.6025680338316306e-07,-1.8719133138656616,0.0007,1653,164700,823500,0.6260221600532532,498
0.0,-0.0008092570351436734,164799,1.6023719240365608e-07,-1.885989785194397,0.0007,1654,164800,824000,0.6296615600585938,498
0.0,-0.0006180772325024009,164899,1.5980837986262486e-07,-1.8671648502349854,0.0007,1655,164900,824500,0.6247419118881226,498
-1.1920928955078125e-07,-0.0005285851657390594,164999,1.601842143372778e-07,-1.8697675466537476,0.0007,1656,165000,825000,0.6264342665672302,498
1.1920928955078125e-07,-0.0004523607494775206,165099,1.5952289800225117e-07,-1.8704650402069092,0.0007,1657,165100,825500,0.6273128986358643,498
5.960464477539063e-08,-0.00043627279228530824,165199,1.6010912418096268e-07,-1.8689439296722412,0.0007,1658,165200,826000,0.6267998218536377,498
0.0,-0.00046678903163410723,165299,1.6022161730688822e-07,-1.8701868057250977,0.0007,1659,165300,826500,0.6270209550857544,498
0.0,-0.0005542091676034033,165399,1.5945900599945162e-07,-1.8692176342010498,0.0007,1660,165400,827000,0.6261752843856812,498
0.0,-0.0008604800095781684,165499,1.5958569576923765e-07,-1.8740599155426025,0.0007,1661,165500,827500,0.6277349591255188,498
-1.1920928955078125e-07,-0.0008343163062818348,165599,1.5983601997504593e-07,-1.87234365940094,0.0007,1662,165600,828000,0.6275469660758972,498
0.0,-0.0006031573284417391,165699,1.600070618223981e-07,-1.8647949695587158,0.0007,1663,165700,828500,0.6268024444580078,498
0.0,-0.000612459029071033,165799,1.6012958781175257e-07,-1.8600456714630127,0.0007,1664,165800,829000,0.6249876022338867,498
1.1920928955078125e-07,-0.0008115055970847607,165899,1.5992365831607458e-07,-1.855590581893921,0.0007,1665,165900,829500,0.6236573457717896,498
0.0,-0.0004823055933229625,165999,1.6040297623476363e-07,-1.8613855838775635,0.0007,1666,166000,830000,0.6257085204124451,498
-1.1920928955078125e-07,-0.0007225539302453399,166099,1.5986191215233703e-07,-1.8476638793945312,0.0007,1667,166100,830500,0.6213687062263489,498
0.0,-0.0009670918807387352,166199,1.5968853972481156e-07,-1.8691966533660889,0.0007,1668,166200,831000,0.6277683973312378,498
0.0,-0.0006089435191825032,166299,1.600069765572698e-07,-1.8707501888275146,0.0007,1669,166300,831500,0.6287126541137695,498
-1.1920928955078125e-07,-0.0006691344897262752,166399,1.6086083576283272e-07,-1.8805809020996094,0.0007,1670,166400,832000,0.6318970918655396,498
0.0,-0.0005071035702712834,166499,1.595282554944788e-07,-1.8787437677383423,0.0007,1671,166500,832500,0.6320173740386963,498
0.0,-0.0003851112851407379,166599,1.5945960285534966e-07,-1.8761745691299438,0.0007,1672,166600,833000,0.6312242746353149,498
0.0,-0.0005465596332214773,166699,1.6036933914165274e-07,-1.8691619634628296,0.0007,1673,166700,833500,0.6280641555786133,498
0.0,-0.00046967092202976346,166799,1.6086471532616997e-07,-1.866201400756836,0.0007,1674,166800,834000,0.6282764077186584,498
0.0,-0.0011876216158270836,166899,1.606296393674711e-07,-1.8745672702789307,0.0007,1675,166900,834500,0.6296522617340088,498
0.0,-0.0008321713539771736,166999,1.598428269744545e-07,-1.8709757328033447,0.0007,1676,167000,835000,0.6282457709312439,498
0.0,-0.0006915787234902382,167099,1.597003489450799e-07,-1.8716118335723877,0.0007,1677,167100,835500,0.628708004951477,498
0.0,-0.0006901580491103232,167199,1.5964195654305513e-07,-1.8444916009902954,0.0007,1678,167200,836000,0.619774580001831,498
0.0,-0.00040710571920499206,167299,1.5976389988736628e-07,-1.8484169244766235,0.0007,1679,167300,836500,0.621349573135376,498
-1.1920928955078125e-07,-0.0008403931860812008,167399,1.6033688154948322e-07,-1.854041337966919,0.0007,1679,167400,837000,0.6225113868713379,498
1.1920928955078125e-07,-0.0008273181738331914,167499,1.5986555013114412e-07,-1.845302939414978,0.0007,1680,167500,837500,0.6206234693527222,498
0.0,-0.0006374813965521753,167599,1.596858680841251e-07,-1.849805474281311,0.0007,1681,167600,838000,0.6221123933792114,498
0.0,-0.0007639353862032294,167699,1.5952726073464873e-07,-1.8569529056549072,0.0007,1682,167700,838500,0.6234118342399597,498
0.0,-0.0005471074837259948,167799,1.6011972547858022e-07,-1.837203025817871,0.0007,1683,167800,839000,0.6175934076309204,498
0.0,-0.0006702924729324877,167899,1.601546557594702e-07,-1.843885064125061,0.0007,1684,167900,839500,0.6197049617767334,498
0.0,-0.0007292133523151278,167999,1.592356682067475e-07,-1.8441903591156006,0.0007,1685,168000,840000,0.6192458868026733,498
0.0,-0.0010629284661263227,168099,1.6001459357539716e-07,-1.847743272781372,0.0007,1686,168100,840500,0.6200512051582336,498
0.0,-0.0005241772159934044,168199,1.5917558471301163e-07,-1.8582594394683838,0.0007,1687,168200,841000,0.6249715089797974,498
-1.1920928955078125e-07,-0.0008809268474578857,168299,1.5931394159451884e-07,-1.8636133670806885,0.0007,1688,168300,841500,0.6251620054244995,498
0.0,-0.00043713286868296564,168399,1.598653369683234e-07,-1.8702504634857178,0.0007,1689,168400,842000,0.6279340982437134,498
0.0,-0.0004614728968590498,168499,1.5938806541271333e-07,-1.8757785558700562,0.0007,1689,168500,842500,0.6296648979187012,498
0.0,-0.0005526600871235132,168599,1.5915981066427776e-07,-1.879385232925415,0.0007,1690,168600,843000,0.6301774382591248,498
0.00015032291412353516,-0.0006283619441092014,168699,1.5931357211229624e-07,-1.8994848728179932,0.0007,1691,168700,843500,0.6371519565582275,498
0.0,-0.0005172499222680926,168799,1.5964093336151564e-07,-1.9112112522125244,0.0007,1692,168800,844000,0.6415037512779236,498
0.0,-0.0007942692609503865,168899,1.598225338739212e-07,-1.9268344640731812,0.0007,1693,168900,844500,0.6464567184448242,498
0.0,-0.0006064106710255146,168999,1.5989243706826528e-07,-1.9186019897460938,0.0007,1694,169000,845000,0.6439854502677917,498
0.0,-0.0006469244253821671,169099,1.5983610524017422e-07,-1.903963327407837,0.0007,1695,169100,845500,0.6396287679672241,498
0.0,-0.0007060642237775028,169199,1.6039348338381387e-07,-1.9053558111190796,0.0007,1696,169200,846000,0.6396914720535278,498
1.1920928955078125e-07,-0.0005258250748738647,169299,1.598656211854177e-07,-1.9132585525512695,0.0007,1697,169300,846500,0.643106997013092,498
-1.1920928955078125e-07,-0.0004681781865656376,169399,1.5918104168122227e-07,-1.9093449115753174,0.0007,1698,169400,847000,0.6415174007415771,498
0.0,-0.0005036687362007797,169499,1.5996690194697294e-07,-1.915094017982483,0.0007,1699,169500,847500,0.6433236598968506,498
0.0,-0.0011308336397632957,169599,1.6016424808640295e-07,-1.9103567600250244,0.0007,1700,169600,848000,0.6406722068786621,498
0.0,-0.0008320653578266501,169699,1.591938740830301e-07,-1.8991641998291016,0.0007,1701,169700,848500,0.6367479562759399,498
0.0,-0.0006877191481180489,169799,1.5958711685470917e-07,-1.8991626501083374,0.0007,1702,169800,849000,0.6362298727035522,498
1.1920928955078125e-07,-0.0007367557846009731,169899,1.6031250993364665e-07,-1.9099082946777344,0.0007,1703,169900,849500,0.6404861211776733,498
0.0,-0.0004679782723542303,169999,1.6055324181252217e-07,-1.913848638534546,0.0007,1704,170000,850000,0.643274188041687,498
-1.1920928955078125e-07,-0.0009102436015382409,170099,1.6003048131096875e-07,-1.9200928211212158,0.0007,1705,170100,850500,0.6444281935691833,498
0.0,-0.0006183189107105136,170199,1.6002982761165185e-07,-1.9204059839248657,0.0007,1706,170200,851000,0.644575834274292,498
0.0001004934310913086,-0.0009844201849773526,170299,1.5957334653649013e-07,-1.942922830581665,0.0007,1708,170300,851500,0.6507058143615723,498
0.0,-0.0007563900435343385,170399,1.5975275857726956e-07,-1.9302597045898438,0.0007,1709,170400,852000,0.6458736658096313,498
0.0,-0.0004894608864560723,170499,1.5896281979621563e-07,-1.9348337650299072,0.0007,1710,170500,852500,0.6486045122146606,498
0.0,-0.0007796127465553582,170599,1.5990519841579953e-07,-1.946494698524475,0.0007,1710,170600,853000,0.6511051654815674,498
0.0,-0.0004708940687123686,170699,1.5987313872756204e-07,-1.9303734302520752,0.0007,1711,170700,853500,0.6474267244338989,498
-1.1920928955078125e-07,-0.00046976126031950116,170799,1.6004200631414278e-07,-1.9352821111679077,0.0007,1712,170800,854000,0.6495070457458496,498
-2.5033950805664062e-05,-0.0007308636559173465,170899,1.6021473925320606e-07,-1.944008231163025,0.0007,1713,170900,854500,0.650842547416687,498
0.0,-0.00070803432026878,170999,1.5997099467313092e-07,-1.9431631565093994,0.0007,1714,171000,855000,0.6511893272399902,498
0.0,-0.0005690070101991296,171099,1.5984781498445955e-07,-1.93711256980896,0.0007,1715,171100,855500,0.6489213705062866,498
0.0,-0.0007515226607210934,171199,1.5965625266289862e-07,-1.9390522241592407,0.0007,1716,171200,856000,0.6485575437545776,498
0.0,-0.0005510529736056924,171299,1.5951530940583325e-07,-1.9237768650054932,0.0007,1717,171300,856500,0.6442470550537109,498
0.0,-0.0007096598856151104,171399,1.5948698717238585e-07,-1.9313132762908936,0.0007,1718,171400,857000,0.6455643773078918,498
0.0,-0.0009317366639152169,171499,1.597054080093585e-07,-1.9529224634170532,0.0007,1719,171500,857500,0.6527186632156372,498
0.0,-0.000613357697147876,171599,1.5975703604453884e-07,-1.9541095495224,0.0007,1719,171600,858000,0.6543973684310913,498
5.960464477539063e-08,-0.0005589406355284154,171699,1.6002076108634355e-07,-1.9501163959503174,0.0007,1720,171700,858500,0.6535141468048096,498
0.0,-0.0007451734272763133,171799,1.600188284101023e-07,-1.9453470706939697,0.0007,1721,171800,859000,0.6514335870742798,498
0.0,-0.0011515500955283642,171899,1.5992858948266075e-07,-1.9417587518692017,0.0007,1722,171900,859500,0.6494367718696594,498
0.0,-0.000493327621370554,171999,1.5995895807918714e-07,-1.9318723678588867,0.0007,1724,172000,860000,0.6481592059135437,498
0.0,-0.0011195779079571366,172099,1.5963354371706373e-07,-1.9449474811553955,0.0007,1724,172100,860500,0.6513525247573853,498
0.0,-0.0007334182737395167,172199,1.5981873957571224e-07,-1.9590568542480469,0.0007,1726,172200,861000,0.6571850776672363,498
0.0,-0.0005274921422824264,172299,1.6011676962079946e-07,-1.9610313177108765,0.0007,1727,172300,861500,0.6586275100708008,498
0.0,-0.0005425710696727037,172399,1.5887624726929062e-07,-1.9613168239593506,0.0007,1728,172400,862000,0.6594745516777039,498
0.0,-0.0006557347951456904,172499,1.5939818354127055e-07,-1.964500069618225,0.0007,1728,172500,862500,0.6598925590515137,498
0.0,-0.0011197077110409737,172599,1.5940197783947951e-07,-1.9687938690185547,0.0007,1729,172600,863000,0.6604691743850708,498
0.0,-0.0012893499806523323,172699,1.599132986029872e-07,-1.9591667652130127,0.0007,1730,172700,863500,0.6568173170089722,498
0.0,-0.0008992560324259102,172799,1.6023287230382266e-07,-1.957514762878418,0.0007,1731,172800,864000,0.6575318574905396,498
0.0,-0.0008504113066010177,172899,1.596235108536348e-07,-1.9552252292633057,0.0007,1732,172900,864500,0.6568860411643982,498
0.0,-0.0009646372054703534,172999,1.5922037732707395e-07,-1.9369118213653564,0.0007,1733,173000,865000,0.6517848968505859,498
0.0,-0.0005622041644528508,173099,1.5947139786476328e-07,-1.9389104843139648,0.0007,1734,173100,865500,0.6525552272796631,498
0.0,-0.0007749829674139619,173199,1.5882358184171608e-07,-1.931772232055664,0.0007,1736,173200,866000,0.6503409743309021,498
-1.1920928955078125e-07,-0.0005791688454337418,173299,1.5915988171855133e-07,-1.929404854774475,0.0007,1737,173300,866500,0.6510006189346313,498
0.0,-0.0005713267019018531,173399,1.5952691967413557e-07,-1.9320443868637085,0.0007,1738,173400,867000,0.6522927284240723,498
0.0,-0.000597646867390722,173499,1.5942573838856333e-07,-1.938327431678772,0.0007,1739,173500,867500,0.6543279886245728,498
0.0,-0.0008324991213157773,173599,1.5945326481414668e-07,-1.9363994598388672,0.0007,1739,173600,868000,0.6536572575569153,498
1.1920928955078125e-07,-0.0008051426848396659,173699,1.5971448874552152e-07,-1.943381905555725,0.0007,1740,173700,868500,0.6568131446838379,498
1.1920928955078125e-07,-0.000626777415163815,173799,1.5935724206883606e-07,-1.9359004497528076,0.0007,1741,173800,869000,0.6553617715835571,498
0.0,-0.0009114568238146603,173899,1.594656282577489e-07,-1.9354751110076904,0.0007,1742,173900,869500,0.6558564901351929,498
5.960464477539063e-08,-0.0005946850287728012,173999,1.5870259062467085e-07,-1.9236892461776733,0.0007,1743,174000,870000,0.6519618034362793,498
0.0,-0.0007242526044137776,174099,1.5880137027579622e-07,-1.903899908065796,0.0007,1744,174100,870500,0.6443758010864258,498
1.1920928955078125e-07,-0.0005619124276563525,174199,1.5939603770220856e-07,-1.9104688167572021,0.0007,1746,174200,871000,0.6477639079093933,498
-1.1920928955078125e-07,-0.0008780206553637981,174299,1.6020904070046527e-07,-1.9119250774383545,0.0007,1746,174300,871500,0.6478355526924133,498
5.960464477539063e-08,-0.0006984825013205409,174399,1.600834309556376e-07,-1.886739730834961,0.0007,1747,174400,872000,0.6402463316917419,498
0.0,-0.0007231695926748216,174499,1.595095682205283e-07,-1.8885815143585205,0.0007,1748,174500,872500,0.6403212547302246,498
0.0,-0.0005363108357414603,174599,1.592780165537988e-07,-1.8668476343154907,0.0007,1749,174600,873000,0.6347655057907104,499
0.0,-0.0007394765852950513,174699,1.5946616827022808e-07,-1.8722426891326904,0.0007,1750,174700,873500,0.6345076560974121,499
1.1920928955078125e-07,-0.00041257753036916256,174799,1.5930159236177133e-07,-1.8642221689224243,0.0007,1751,174800,874000,0.6319171786308289,499
-1.1920928955078125e-07,-0.0007227353053167462,174899,1.588195885915411e-07,-1.8645817041397095,0.0007,1751,174900,874500,0.6323930025100708,499
5.960464477539063e-08,-0.00048092551878653467,174999,1.5884859294601483e-07,-1.852616548538208,0.0007,1752,175000,875000,0.629423975944519,499
0.0,-0.0005126426694914699,175099,1.5918114115720527e-07,-1.8520228862762451,0.0007,1753,175100,875500,0.6297982931137085,499
5.960464477539063e-08,-0.0006646922556683421,175199,1.5969543198934844e-07,-1.8565279245376587,0.0007,1754,175200,876000,0.6305189728736877,499
0.0,-0.000495026120916009,175299,1.595898595496692e-07,-1.857924222946167,0.0007,1755,175300,876500,0.6304364204406738,499
0.0,-0.0008866263669915497,175399,1.5978004341832275e-07,-1.862971544265747,0.0007,1756,175400,877000,0.6309185028076172,499
0.0,-0.0005637599970214069,175499,1.5921358453852008e-07,-1.8463588953018188,0.0007,1757,175500,877500,0.6267572045326233,499
0.0,-0.0006880327127873898,175599,1.5818253018551331e-07,-1.8755600452423096,0.0007,1758,175600,878000,0.6359356045722961,499
0.0,-0.0004622603883035481,175699,1.5968451805292716e-07,-1.8744910955429077,0.0007,1759,175700,878500,0.635348916053772,499
0.0,-0.0005687035154551268,175799,1.59431792212672e-07,-1.8770787715911865,0.0007,1760,175800,879000,0.6358724236488342,499
0.0,-0.0003958349989261478,175899,1.5876869952080597e-07,-1.8798551559448242,0.0007,1761,175900,879500,0.6362844109535217,499
0.0,-0.0005992102669551969,175999,1.5839702882658457e-07,-1.8740485906600952,0.0007,1762,176000,880000,0.6339617967605591,499
0.0,-0.0007498146151192486,176099,1.5859825452935183e-07,-1.860803246498108,0.0007,1763,176100,880500,0.6291359663009644,499
5.960464477539063e-08,-0.0008101518033072352,176199,1.5957240862007893e-07,-1.8437553644180298,0.0007,1763,176200,881000,0.6239878535270691,499
0.0,-0.0006646434776484966,176299,1.5866493185967556e-07,-1.8405964374542236,0.0007,1764,176300,881500,0.6233634352684021,499
0.0,-0.0007293676026165485,176399,1.579231962978156e-07,-1.8433587551116943,0.0007,1765,176400,882000,0.6230893731117249,499
0.0,-0.000433985551353544,176499,1.5888220161741629e-07,-1.8383941650390625,0.0007,1766,176500,882500,0.6227177381515503,499
0.0,-0.0006622311193495989,176599,1.5822652699171158e-07,-1.8244365453720093,0.0007,1767,176600,883000,0.6177139282226562,499
0.0,-0.000460958166513592,176699,1.5775015071994858e-07,-1.8095871210098267,0.0007,1768,176700,883500,0.6141290068626404,499
5.960464477539063e-08,-0.000840831664390862,176799,1.575475039317098e-07,-1.8274062871932983,0.0007,1769,176800,884000,0.6191588640213013,499
0.0,-0.0006623370572924614,176899,1.5857436608257558e-07,-1.8324676752090454,0.0007,1770,176900,884500,0.6209709048271179,499
0.0,-0.0007165268762037158,176999,1.5890397264683997e-07,-1.835428237915039,0.0007,1770,177000,885000,0.6219145655632019,499
