time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/clip_fraction,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/std,train/learning_rate,train/loss,train/clip_range,train/entropy_loss,train/n_updates,train/value_loss
878592,429,598,1469,0.08291015625,0.0028578187,7.110834121704102e-05,0.00021187143574934452,0.5001317262649536,0.0003,0.006045279558748007,0.2,-1.4181710679084063,4280,2.3174877483825115e-06
880640,430,598,1472,0.131640625,0.009350147,-0.00027763843536376953,-0.0017006809794111177,0.5029431581497192,0.0003,-0.003471942851319909,0.2,-1.446220264583826,4290,3.262520710282067e-06
882688,431,597,1476,0.143212890625,0.013946956,-5.412101745605469e-05,-0.002188666122674476,0.5185805559158325,0.0003,-0.005786614492535591,0.2,-1.484493213519454,4300,7.041818460350091e-08
884736,432,597,1479,0.068212890625,0.00690474,3.3855438232421875e-05,0.0005543675084481947,0.5364910364151001,0.0003,0.02483290806412697,0.2,-1.5475877337157726,4310,6.4348246572927425e-09
886784,433,598,1482,0.139111328125,0.009481043,-1.8835067749023438e-05,-0.0015639156055840431,0.5471748113632202,0.0003,-0.0026273904368281364,0.2,-1.6047410666942596,4320,7.364987247954793e-07
888832,434,598,1486,0.113720703125,0.016987702,0.00025707483291625977,0.0030844680368318222,0.5603818893432617,0.0003,0.010418803431093693,0.2,-1.6506249416619538,4330,6.73677517173431e-05
890880,435,598,1489,0.114306640625,0.013139099,0.001184999942779541,-0.0006430677749449387,0.5664498805999756,0.0003,-0.024744078516960144,0.2,-1.681424679234624,4340,1.273357465787917e-08
892928,436,598,1492,0.19169921875,0.016605893,1.1920928955078125e-07,-0.0005302710057094373,0.5831812620162964,0.0003,0.0023648012429475784,0.2,-1.7245097693055869,4350,1.757132535842806e-10
894976,437,598,1496,0.06533203125,0.005129338,5.960464477539063e-08,0.0014528403085478203,0.5934679508209229,0.0003,0.0008848458528518677,0.2,-1.770839274674654,4360,4.1782854883927395e-10
897024,438,598,1499,0.1146484375,0.012499437,1.2874603271484375e-05,0.0013588137120677858,0.6101903915405273,0.0003,0.02937784418463707,0.2,-1.8148410890251399,4370,3.114683608396906e-10
899072,439,597,1503,0.078271484375,0.0046947263,1.722574234008789e-05,0.0007932251497550169,0.6313891410827637,0.0003,0.0002672226692084223,0.2,-1.8749868802726268,4380,1.427066876570923e-08
901120,440,598,1506,0.124169921875,0.016860958,0.0,-0.0017462643616426021,0.6518546342849731,0.0003,0.06897465139627457,0.2,-1.9393637988716363,4390,1.7571120768323834e-08
903168,441,598,1510,0.076611328125,0.006993122,-0.00048828125,0.0007126459895516746,0.6617412567138672,0.0003,-0.0017726512160152197,0.2,-1.9863670863211156,4400,1.2298028038047953e-08
905216,442,598,1513,0.101953125,0.008931385,1.4901161193847656e-06,0.0007247486268170178,0.6729048490524292,0.0003,-0.01690879836678505,0.2,-2.0179393623024224,4410,5.528152014524059e-06
907264,443,597,1517,0.089794921875,0.0072066495,0.0004474520683288574,-0.0012917443818878382,0.6985286474227905,0.0003,-0.006367049179971218,0.2,-2.0711467251181603,4420,2.0371580501792946e-08
909312,444,597,1520,0.191650390625,0.011098695,0.0025983452796936035,-0.0028492965764598923,0.7100550532341003,0.0003,-0.01185412984341383,0.2,-2.1229342125356196,4430,3.0316639417350377e-07
911360,445,597,1524,0.098046875,0.005193471,-0.002432703971862793,-0.0011461405098089016,0.7269959449768066,0.0003,-0.0011040493845939636,0.2,-2.1621827840805055,4440,7.168664046542879e-06
913408,446,597,1528,0.093701171875,0.0026554603,0.0,0.00035280345764476806,0.744774580001831,0.0003,0.007718644570559263,0.2,-2.209270291775465,4450,5.727097748564179e-06
915456,447,597,1531,0.103955078125,0.008284536,0.0001323223114013672,0.000558966284734197,0.7602928280830383,0.0003,0.012949966825544834,0.2,-2.255697587877512,4460,5.549630475928462e-06
917504,448,597,1535,0.055517578125,0.004066323,0.00016105175018310547,0.0006927511662070174,0.7860291600227356,0.0003,-0.005538735538721085,0.2,-2.3098722591996195,4470,2.2079274512101687e-08
919552,449,597,1538,0.075830078125,0.0072046854,0.0,-2.0570500782923774e-05,0.8037943840026855,0.0003,0.011289533227682114,0.2,-2.37128629013896,4480,3.070571896174927e-05
921600,450,597,1541,0.139111328125,0.013736913,-1.1920928955078125e-07,-0.0030929830920285893,0.8180274367332458,0.0003,0.033138372004032135,0.2,-2.4083425760269166,4490,6.91599081342966e-09
923648,451,597,1545,0.127685546875,0.0072597153,1.1920928955078125e-07,-0.0015213440638035536,0.8424335718154907,0.0003,0.004918649792671204,0.2,-2.4554696030914784,4500,6.418498107534062e-09
925696,452,597,1549,0.168896484375,0.02045723,0.00027370452880859375,-0.0029369107869570144,0.8649275302886963,0.0003,-0.011548180133104324,0.2,-2.5143669955432415,4510,2.285075667939402e-09
927744,453,597,1552,0.149169921875,0.00965842,6.842613220214844e-05,-0.003869508173374925,0.8794998526573181,0.0003,-0.01116914302110672,0.2,-2.5538120046257973,4520,1.2338630788812585e-09
929792,454,597,1556,0.091943359375,0.009001851,-1.1920928955078125e-07,-0.0018458200331224362,0.8971266150474548,0.0003,-0.00473697017878294,0.2,-2.5891010582447054,4530,2.841236044788557e-09
931840,455,597,1559,0.06025390625,0.003602464,0.00019693374633789062,0.0005370913873775862,0.8994501233100891,0.0003,0.007748321630060673,0.2,-2.612237323820591,4540,1.618284000452459e-05
933888,456,597,1563,0.1447265625,0.013391826,0.0002995133399963379,-0.00246595375429024,0.923314094543457,0.0003,-0.00855997670441866,0.2,-2.637397562712431,4550,3.4719324301936485e-06
935936,457,597,1566,0.161865234375,0.012992431,-1.1920928955078125e-07,-0.0020405468203534838,0.9272816181182861,0.0003,-0.020635582506656647,0.2,-2.6719005569815635,4560,4.492289441186768e-09
937984,458,597,1570,0.098486328125,0.0057265274,1.1920928955078125e-07,-0.0009756409734109183,0.9483686685562134,0.0003,0.009765462018549442,0.2,-2.6960798241198063,4570,4.588967178783301e-07
940032,459,597,1573,0.130322265625,0.0077527724,-0.0007293224334716797,-0.002806166037044022,0.9790737628936768,0.0003,-0.01757625862956047,0.2,-2.748134955763817,4580,1.7981453488503587e-08
942080,460,597,1576,0.11650390625,0.00532249,1.1920928955078125e-07,-0.001018650083369721,1.0041909217834473,0.0003,-0.0064901988953351974,0.2,-2.808201342076063,4590,2.02828113550455e-05
944128,461,597,1580,0.071240234375,0.0034709363,0.00013136863708496094,0.0009975120810850058,1.0265332460403442,0.0003,0.021296057850122452,0.2,-2.855521161109209,4600,1.7120139759105805e-09
946176,462,597,1583,0.07958984375,0.006069055,-1.1920928955078125e-07,1.0115979830516152e-05,1.0547330379486084,0.0003,-0.00834742747247219,0.2,-2.9010249823331833,4610,4.798503016014949e-09
948224,463,597,1587,0.083056640625,0.006368341,5.960464477539063e-08,0.00025659201019152534,1.056352138519287,0.0003,-0.017794940620660782,0.2,-2.931610656529665,4620,1.5932686725614494e-09
950272,464,597,1590,0.091650390625,0.006639265,0.0023934245109558105,-0.00035980576649308205,1.076106309890747,0.0003,0.009683508425951004,0.2,-2.95491796284914,4630,4.284484084703092e-10
952320,465,597,1593,0.128515625,0.00489428,0.0,-0.0008084142093139235,1.111891269683838,0.0003,0.027767565101385117,0.2,-3.0019877798855306,4640,9.163658533150335e-11
954368,466,597,1597,0.13076171875,0.013827095,0.0,-0.0010857760919407156,1.1257961988449097,0.0003,0.002225209027528763,0.2,-3.050461717694998,4650,1.3924131318771068e-10
956416,467,597,1600,0.077880859375,0.0046051033,-0.0014255046844482422,0.001820945976942312,1.1428937911987305,0.0003,0.011271997354924679,0.2,-3.078460530936718,4660,2.0625530246760766e-07
958464,468,597,1604,0.0955078125,0.00415752,0.0034796595573425293,-3.3199488825630396e-06,1.1695938110351562,0.0003,0.01561064925044775,0.2,-3.1215642616152763,4670,1.207365036154323e-06
960512,469,597,1607,0.02880859375,0.003166738,-0.05613350868225098,-0.0005727599422243656,1.154935359954834,0.0003,0.014337386935949326,0.2,-3.1329443618655204,4680,3.435983355705292e-08
962560,470,597,1611,0.01826171875,0.0034500977,0.0003497600555419922,0.00029304186555236813,1.1418256759643555,0.0003,0.0061028399504721165,0.2,-3.1099664844572543,4690,1.0424501081907989e-06
964608,471,597,1614,0.0525390625,0.010811294,-0.00014030933380126953,-0.0010395918172434904,1.1839134693145752,0.0003,0.0011135131353512406,0.2,-3.136904750019312,4700,1.2321018350755532e-05
966656,472,597,1618,0.0810546875,0.008881706,-7.18832015991211e-05,6.408462431863881e-05,1.2039211988449097,0.0003,0.024570822715759277,0.2,-3.1915307216346265,4710,2.6779587055623662e-09
968704,473,597,1621,0.11640625,0.011691395,-1.1920928955078125e-07,-0.002008326561372087,1.2364423274993896,0.0003,-0.01734640635550022,0.2,-3.235919599235058,4720,8.635148609387764e-09
970752,474,597,1625,0.074755859375,0.0048314757,2.384185791015625e-05,-0.0005534196185180918,1.274249792098999,0.0003,-0.013821755535900593,0.2,-3.289857214689255,4730,3.524771051523074e-08
972800,475,597,1629,0.129052734375,0.0073279594,0.0004706382751464844,-0.0025304568858700804,1.2925083637237549,0.0003,0.015118000097572803,0.2,-3.3372439585626124,4740,8.017313520158643e-06
974848,476,597,1632,0.16826171875,0.012329679,-1.1920928955078125e-07,-0.00039316071779467167,1.3035725355148315,0.0003,-0.007115263491868973,0.2,-3.359710630774498,4750,2.807662870819675e-09
976896,477,597,1636,0.14931640625,0.017967049,-0.0003364086151123047,-0.0020080924325156955,1.318792700767517,0.0003,0.009468935430049896,0.2,-3.3805125683546065,4760,6.32225931502829e-10
978944,478,597,1639,0.075341796875,0.006902926,-0.0005458593368530273,-0.0015233878177241423,1.328937292098999,0.0003,0.014315307140350342,0.2,-3.400994748622179,4770,2.655185232517778e-09
980992,479,597,1642,0.075537109375,0.008655233,-9.85860824584961e-05,-0.0007305444290977902,1.3339438438415527,0.0003,0.003178591141477227,0.2,-3.4121255740523337,4780,2.867300026562907e-08
983040,480,597,1646,0.0173828125,0.0017056998,0.0,0.0010291381995557458,1.3506340980529785,0.0003,0.0003230052243452519,0.2,-3.4278582148253918,4790,3.7964629484499927e-07
985088,481,597,1649,0.002880859375,0.0024249698,-3.0994415283203125e-06,0.0006088703172281385,1.3395228385925293,0.0003,0.009051008149981499,0.2,-3.4344130255281926,4800,6.967397181130056e-06
987136,482,596,1653,0.106640625,0.006920879,0.00019341707229614258,-0.0016159630482434294,1.3572477102279663,0.0003,0.03249526023864746,0.2,-3.43508386015892,4810,1.86498484541531e-05
989184,483,596,1657,0.109228515625,0.0054590907,-1.0371208190917969e-05,3.872430461342447e-05,1.383775234222412,0.0003,0.0036896131932735443,0.2,-3.46833366304636,4820,1.4782227323230588e-09
991232,484,597,1660,0.0978515625,0.007845705,-5.269050598144531e-05,-0.0004401002908707596,1.3918520212173462,0.0003,-0.001264147344045341,0.2,-3.495201651006937,4830,1.8162486988295773e-09
993280,485,597,1663,0.11279296875,0.010797628,0.00048679113388061523,-0.0029292965642525814,1.41434907913208,0.0003,-0.014512138441205025,0.2,-3.515608975291252,4840,2.2261842952804916e-09
995328,486,597,1667,0.015478515625,0.0015014415,0.0005202889442443848,0.000990891679248307,1.4473551511764526,0.0003,-0.0037329867482185364,0.2,-3.5536878615617753,4850,7.227988136361293e-10
997376,487,597,1670,0.105859375,0.006281325,0.0002065896987915039,-0.0023318942403420806,1.469229817390442,0.0003,-0.019506804645061493,0.2,-3.5951990760862826,4860,1.5986954674902976e-09
999424,488,597,1673,0.05361328125,0.007209178,0.00025582313537597656,0.0006739039003150537,1.497422218322754,0.0003,-0.013358207419514656,0.2,-3.629234515875578,4870,6.323208242682457e-07
1001472,489,597,1677,0.11240234375,0.013261756,2.664327621459961e-05,-0.0013901626280130586,1.5036981105804443,0.0003,-0.03205454722046852,0.2,-3.652043393999338,4880,2.249866216489001e-09
